,FIPS,geoid,Stabr,County_Name,Rural_Urban_Continuum_Code_2013,Urban_Influence_2013,Metro_Nonmetro_2013,Metro_Micro_Noncore_2013,Year,Production
23421,31077,31077,NE,Greeley County,8,7,0,0,2007,0
7876,31077,31077,NE,Greeley County,8,7,0,0,2002,0
1658,31077,31077,NE,Greeley County,8,7,0,0,2000,0
10985,31077,31077,NE,Greeley County,8,7,0,0,2003,0
32748,31077,31077,NE,Greeley County,8,7,0,0,2010,0
20312,31077,31077,NE,Greeley County,8,7,0,0,2006,0
29639,31077,31077,NE,Greeley County,8,7,0,0,2009,0
17203,31077,31077,NE,Greeley County,8,7,0,0,2005,0
14094,31077,31077,NE,Greeley County,8,7,0,0,2004,0
35857,31077,31077,NE,Greeley County,8,7,0,0,2011,0
10986,31079,31079,NE,Hall County,3,2,1,2,2003,0
32749,31079,31079,NE,Hall County,3,2,1,2,2010,0
14095,31079,31079,NE,Hall County,3,2,1,2,2004,0
1659,31079,31079,NE,Hall County,3,2,1,2,2000,0
23422,31079,31079,NE,Hall County,3,2,1,2,2007,0
4768,31079,31079,NE,Hall County,3,2,1,2,2001,0
35858,31079,31079,NE,Hall County,3,2,1,2,2011,0
17204,31079,31079,NE,Hall County,3,2,1,2,2005,0
20313,31079,31079,NE,Hall County,3,2,1,2,2006,0
7877,31079,31079,NE,Hall County,3,2,1,2,2002,0
29640,31079,31079,NE,Hall County,3,2,1,2,2009,0
26531,31079,31079,NE,Hall County,3,2,1,2,2008,0
4769,31081,31081,NE,Hamilton County,3,2,1,2,2001,0
1660,31081,31081,NE,Hamilton County,3,2,1,2,2000,0
20314,31081,31081,NE,Hamilton County,3,2,1,2,2006,0
32750,31081,31081,NE,Hamilton County,3,2,1,2,2010,0
10987,31081,31081,NE,Hamilton County,3,2,1,2,2003,0
14096,31081,31081,NE,Hamilton County,3,2,1,2,2004,0
26532,31081,31081,NE,Hamilton County,3,2,1,2,2008,0
7878,31081,31081,NE,Hamilton County,3,2,1,2,2002,0
23423,31081,31081,NE,Hamilton County,3,2,1,2,2007,0
17205,31081,31081,NE,Hamilton County,3,2,1,2,2005,0
29641,31081,31081,NE,Hamilton County,3,2,1,2,2009,0
35859,31081,31081,NE,Hamilton County,3,2,1,2,2011,0
20315,31083,31083,NE,Harlan County,9,10,0,0,2006,0
1661,31083,31083,NE,Harlan County,9,10,0,0,2000,0
10988,31083,31083,NE,Harlan County,9,10,0,0,2003,0
4770,31083,31083,NE,Harlan County,9,10,0,0,2001,0
35860,31083,31083,NE,Harlan County,9,10,0,0,2011,0
23424,31083,31083,NE,Harlan County,9,10,0,0,2007,0
14097,31083,31083,NE,Harlan County,9,10,0,0,2004,0
29642,31083,31083,NE,Harlan County,9,10,0,0,2009,0
32751,31083,31083,NE,Harlan County,9,10,0,0,2010,0
7879,31083,31083,NE,Harlan County,9,10,0,0,2002,0
17206,31083,31083,NE,Harlan County,9,10,0,0,2005,0
26533,31083,31083,NE,Harlan County,9,10,0,0,2008,0
1662,31085,31085,NE,Hayes County,9,10,0,0,2000,0
32752,31085,31085,NE,Hayes County,9,10,0,0,2010,0
10989,31085,31085,NE,Hayes County,9,10,0,0,2003,0
20316,31085,31085,NE,Hayes County,9,10,0,0,2006,0
14098,31085,31085,NE,Hayes County,9,10,0,0,2004,0
17207,31085,31085,NE,Hayes County,9,10,0,0,2005,0
23425,31085,31085,NE,Hayes County,9,10,0,0,2007,0
4771,31085,31085,NE,Hayes County,9,10,0,0,2001,0
7880,31085,31085,NE,Hayes County,9,10,0,0,2002,0
29643,31085,31085,NE,Hayes County,9,10,0,0,2009,0
35861,31085,31085,NE,Hayes County,9,10,0,0,2011,0
26534,31085,31085,NE,Hayes County,9,10,0,0,2008,0
1663,31087,31087,NE,Hitchcock County,9,12,0,0,2000,0
4772,31087,31087,NE,Hitchcock County,9,12,0,0,2001,0
23426,31087,31087,NE,Hitchcock County,9,12,0,0,2007,0
35862,31087,31087,NE,Hitchcock County,9,12,0,0,2011,0
20317,31087,31087,NE,Hitchcock County,9,12,0,0,2006,0
32753,31087,31087,NE,Hitchcock County,9,12,0,0,2010,0
7881,31087,31087,NE,Hitchcock County,9,12,0,0,2002,0
14099,31087,31087,NE,Hitchcock County,9,12,0,0,2004,0
26535,31087,31087,NE,Hitchcock County,9,12,0,0,2008,0
29644,31087,31087,NE,Hitchcock County,9,12,0,0,2009,0
10990,31087,31087,NE,Hitchcock County,9,12,0,0,2003,0
17208,31087,31087,NE,Hitchcock County,9,12,0,0,2005,0
10991,31089,31089,NE,Holt County,7,11,0,0,2003,0
14100,31089,31089,NE,Holt County,7,11,0,0,2004,0
29645,31089,31089,NE,Holt County,7,11,0,0,2009,0
20318,31089,31089,NE,Holt County,7,11,0,0,2006,0
32754,31089,31089,NE,Holt County,7,11,0,0,2010,0
17209,31089,31089,NE,Holt County,7,11,0,0,2005,0
7882,31089,31089,NE,Holt County,7,11,0,0,2002,0
23427,31089,31089,NE,Holt County,7,11,0,0,2007,0
26536,31089,31089,NE,Holt County,7,11,0,0,2008,0
4773,31089,31089,NE,Holt County,7,11,0,0,2001,0
1664,31089,31089,NE,Holt County,7,11,0,0,2000,0
35863,31089,31089,NE,Holt County,7,11,0,0,2011,0
32755,31091,31091,NE,Hooker County,9,12,0,0,2010,0
17210,31091,31091,NE,Hooker County,9,12,0,0,2005,0
23428,31091,31091,NE,Hooker County,9,12,0,0,2007,0
20319,31091,31091,NE,Hooker County,9,12,0,0,2006,0
10992,31091,31091,NE,Hooker County,9,12,0,0,2003,0
7883,31091,31091,NE,Hooker County,9,12,0,0,2002,0
14101,31091,31091,NE,Hooker County,9,12,0,0,2004,0
4774,31091,31091,NE,Hooker County,9,12,0,0,2001,0
1665,31091,31091,NE,Hooker County,9,12,0,0,2000,0
35864,31091,31091,NE,Hooker County,9,12,0,0,2011,0
26537,31091,31091,NE,Hooker County,9,12,0,0,2008,0
29646,31091,31091,NE,Hooker County,9,12,0,0,2009,0
17211,31093,31093,NE,Howard County,3,2,1,2,2005,0
35865,31093,31093,NE,Howard County,3,2,1,2,2011,0
29647,31093,31093,NE,Howard County,3,2,1,2,2009,0
23429,31093,31093,NE,Howard County,3,2,1,2,2007,0
1666,31093,31093,NE,Howard County,3,2,1,2,2000,0
32756,31093,31093,NE,Howard County,3,2,1,2,2010,0
10993,31093,31093,NE,Howard County,3,2,1,2,2003,0
14102,31093,31093,NE,Howard County,3,2,1,2,2004,0
26538,31093,31093,NE,Howard County,3,2,1,2,2008,0
20320,31093,31093,NE,Howard County,3,2,1,2,2006,0
7884,31093,31093,NE,Howard County,3,2,1,2,2002,0
4775,31093,31093,NE,Howard County,3,2,1,2,2001,0
10994,31095,31095,NE,Jefferson County,7,9,0,0,2003,0
26539,31095,31095,NE,Jefferson County,7,9,0,0,2008,0
14103,31095,31095,NE,Jefferson County,7,9,0,0,2004,0
35866,31095,31095,NE,Jefferson County,7,9,0,0,2011,0
32757,31095,31095,NE,Jefferson County,7,9,0,0,2010,0
4776,31095,31095,NE,Jefferson County,7,9,0,0,2001,0
1667,31095,31095,NE,Jefferson County,7,9,0,0,2000,0
23430,31095,31095,NE,Jefferson County,7,9,0,0,2007,0
17212,31095,31095,NE,Jefferson County,7,9,0,0,2005,0
7885,31095,31095,NE,Jefferson County,7,9,0,0,2002,0
20321,31095,31095,NE,Jefferson County,7,9,0,0,2006,0
29648,31095,31095,NE,Jefferson County,7,9,0,0,2009,0
10995,31097,31097,NE,Johnson County,8,7,0,0,2003,0
23431,31097,31097,NE,Johnson County,8,7,0,0,2007,0
17213,31097,31097,NE,Johnson County,8,7,0,0,2005,0
32758,31097,31097,NE,Johnson County,8,7,0,0,2010,0
29649,31097,31097,NE,Johnson County,8,7,0,0,2009,0
20322,31097,31097,NE,Johnson County,8,7,0,0,2006,0
14104,31097,31097,NE,Johnson County,8,7,0,0,2004,0
4777,31097,31097,NE,Johnson County,8,7,0,0,2001,0
1668,31097,31097,NE,Johnson County,8,7,0,0,2000,0
7886,31097,31097,NE,Johnson County,8,7,0,0,2002,0
35867,31097,31097,NE,Johnson County,8,7,0,0,2011,0
26540,31097,31097,NE,Johnson County,8,7,0,0,2008,0
23432,31099,31099,NE,Kearney County,7,8,0,1,2007,0
32759,31099,31099,NE,Kearney County,7,8,0,1,2010,0
20323,31099,31099,NE,Kearney County,7,8,0,1,2006,0
26541,31099,31099,NE,Kearney County,7,8,0,1,2008,0
35868,31099,31099,NE,Kearney County,7,8,0,1,2011,0
4778,31099,31099,NE,Kearney County,7,8,0,1,2001,0
7887,31099,31099,NE,Kearney County,7,8,0,1,2002,0
29650,31099,31099,NE,Kearney County,7,8,0,1,2009,0
14105,31099,31099,NE,Kearney County,7,8,0,1,2004,0
17214,31099,31099,NE,Kearney County,7,8,0,1,2005,0
1669,31099,31099,NE,Kearney County,7,8,0,1,2000,0
10996,31099,31099,NE,Kearney County,7,8,0,1,2003,0
20324,31101,31101,NE,Keith County,7,9,0,0,2006,0
4779,31101,31101,NE,Keith County,7,9,0,0,2001,0
26542,31101,31101,NE,Keith County,7,9,0,0,2008,0
10997,31101,31101,NE,Keith County,7,9,0,0,2003,0
7888,31101,31101,NE,Keith County,7,9,0,0,2002,0
23433,31101,31101,NE,Keith County,7,9,0,0,2007,0
32760,31101,31101,NE,Keith County,7,9,0,0,2010,0
29651,31101,31101,NE,Keith County,7,9,0,0,2009,0
14106,31101,31101,NE,Keith County,7,9,0,0,2004,0
35869,31101,31101,NE,Keith County,7,9,0,0,2011,0
1670,31101,31101,NE,Keith County,7,9,0,0,2000,0
17215,31101,31101,NE,Keith County,7,9,0,0,2005,0
14107,31103,31103,NE,Keya Paha County,9,12,0,0,2004,0
23434,31103,31103,NE,Keya Paha County,9,12,0,0,2007,0
10998,31103,31103,NE,Keya Paha County,9,12,0,0,2003,0
29652,31103,31103,NE,Keya Paha County,9,12,0,0,2009,0
17216,31103,31103,NE,Keya Paha County,9,12,0,0,2005,0
7889,31103,31103,NE,Keya Paha County,9,12,0,0,2002,0
35870,31103,31103,NE,Keya Paha County,9,12,0,0,2011,0
4780,31103,31103,NE,Keya Paha County,9,12,0,0,2001,0
1671,31103,31103,NE,Keya Paha County,9,12,0,0,2000,0
26543,31103,31103,NE,Keya Paha County,9,12,0,0,2008,0
20325,31103,31103,NE,Keya Paha County,9,12,0,0,2006,0
32761,31103,31103,NE,Keya Paha County,9,12,0,0,2010,0
35871,31105,31105,NE,Kimball County,8,7,0,0,2011,93451
26544,31105,31105,NE,Kimball County,8,7,0,0,2008,159025
23435,31105,31105,NE,Kimball County,8,7,0,0,2007,172894
20326,31105,31105,NE,Kimball County,8,7,0,0,2006,115691
32762,31105,31105,NE,Kimball County,8,7,0,0,2010,118886
1672,31105,31105,NE,Kimball County,8,7,0,0,2000,183001
7890,31105,31105,NE,Kimball County,8,7,0,0,2002,152690
29653,31105,31105,NE,Kimball County,8,7,0,0,2009,128413
4781,31105,31105,NE,Kimball County,8,7,0,0,2001,172769
17217,31105,31105,NE,Kimball County,8,7,0,0,2005,137498
10999,31105,31105,NE,Kimball County,8,7,0,0,2003,155505
14108,31105,31105,NE,Kimball County,8,7,0,0,2004,146721
29654,31107,31107,NE,Knox County,9,10,0,0,2009,0
7891,31107,31107,NE,Knox County,9,10,0,0,2002,0
23436,31107,31107,NE,Knox County,9,10,0,0,2007,0
14109,31107,31107,NE,Knox County,9,10,0,0,2004,0
26545,31107,31107,NE,Knox County,9,10,0,0,2008,0
4782,31107,31107,NE,Knox County,9,10,0,0,2001,0
20327,31107,31107,NE,Knox County,9,10,0,0,2006,0
35872,31107,31107,NE,Knox County,9,10,0,0,2011,0
1673,31107,31107,NE,Knox County,9,10,0,0,2000,0
17218,31107,31107,NE,Knox County,9,10,0,0,2005,0
32763,31107,31107,NE,Knox County,9,10,0,0,2010,0
11000,31107,31107,NE,Knox County,9,10,0,0,2003,0
26546,31109,31109,NE,Lancaster County,2,2,1,2,2008,0
23437,31109,31109,NE,Lancaster County,2,2,1,2,2007,0
7892,31109,31109,NE,Lancaster County,2,2,1,2,2002,0
17219,31109,31109,NE,Lancaster County,2,2,1,2,2005,0
32764,31109,31109,NE,Lancaster County,2,2,1,2,2010,0
11001,31109,31109,NE,Lancaster County,2,2,1,2,2003,0
1674,31109,31109,NE,Lancaster County,2,2,1,2,2000,0
29655,31109,31109,NE,Lancaster County,2,2,1,2,2009,0
4783,31109,31109,NE,Lancaster County,2,2,1,2,2001,0
20328,31109,31109,NE,Lancaster County,2,2,1,2,2006,0
14110,31109,31109,NE,Lancaster County,2,2,1,2,2004,0
35873,31109,31109,NE,Lancaster County,2,2,1,2,2011,0
32765,31111,31111,NE,Lincoln County,5,8,0,1,2010,0
26547,31111,31111,NE,Lincoln County,5,8,0,1,2008,0
20329,31111,31111,NE,Lincoln County,5,8,0,1,2006,0
23438,31111,31111,NE,Lincoln County,5,8,0,1,2007,0
17220,31111,31111,NE,Lincoln County,5,8,0,1,2005,0
7893,31111,31111,NE,Lincoln County,5,8,0,1,2002,0
11002,31111,31111,NE,Lincoln County,5,8,0,1,2003,0
14111,31111,31111,NE,Lincoln County,5,8,0,1,2004,0
1675,31111,31111,NE,Lincoln County,5,8,0,1,2000,0
29656,31111,31111,NE,Lincoln County,5,8,0,1,2009,0
35874,31111,31111,NE,Lincoln County,5,8,0,1,2011,0
4784,31111,31111,NE,Lincoln County,5,8,0,1,2001,0
14112,31113,31113,NE,Logan County,9,8,0,1,2004,0
23439,31113,31113,NE,Logan County,9,8,0,1,2007,0
20330,31113,31113,NE,Logan County,9,8,0,1,2006,0
35875,31113,31113,NE,Logan County,9,8,0,1,2011,0
17221,31113,31113,NE,Logan County,9,8,0,1,2005,0
29657,31113,31113,NE,Logan County,9,8,0,1,2009,0
1676,31113,31113,NE,Logan County,9,8,0,1,2000,0
7894,31113,31113,NE,Logan County,9,8,0,1,2002,0
4785,31113,31113,NE,Logan County,9,8,0,1,2001,0
26548,31113,31113,NE,Logan County,9,8,0,1,2008,0
32766,31113,31113,NE,Logan County,9,8,0,1,2010,0
11003,31113,31113,NE,Logan County,9,8,0,1,2003,0
1677,31115,31115,NE,Loup County,9,12,0,0,2000,0
4786,31115,31115,NE,Loup County,9,12,0,0,2001,0
20331,31115,31115,NE,Loup County,9,12,0,0,2006,0
32767,31115,31115,NE,Loup County,9,12,0,0,2010,0
17222,31115,31115,NE,Loup County,9,12,0,0,2005,0
23440,31115,31115,NE,Loup County,9,12,0,0,2007,0
35876,31115,31115,NE,Loup County,9,12,0,0,2011,0
29658,31115,31115,NE,Loup County,9,12,0,0,2009,0
11004,31115,31115,NE,Loup County,9,12,0,0,2003,0
14113,31115,31115,NE,Loup County,9,12,0,0,2004,0
7895,31115,31115,NE,Loup County,9,12,0,0,2002,0
26549,31115,31115,NE,Loup County,9,12,0,0,2008,0
4788,31119,31119,NE,Madison County,5,8,0,1,2001,0
26551,31119,31119,NE,Madison County,5,8,0,1,2008,0
1679,31119,31119,NE,Madison County,5,8,0,1,2000,0
7897,31119,31119,NE,Madison County,5,8,0,1,2002,0
23442,31119,31119,NE,Madison County,5,8,0,1,2007,0
17224,31119,31119,NE,Madison County,5,8,0,1,2005,0
20333,31119,31119,NE,Madison County,5,8,0,1,2006,0
11006,31119,31119,NE,Madison County,5,8,0,1,2003,0
29660,31119,31119,NE,Madison County,5,8,0,1,2009,0
35878,31119,31119,NE,Madison County,5,8,0,1,2011,0
32769,31119,31119,NE,Madison County,5,8,0,1,2010,0
14115,31119,31119,NE,Madison County,5,8,0,1,2004,0
4787,31117,31117,NE,McPherson County,9,8,0,1,2001,0
29659,31117,31117,NE,McPherson County,9,8,0,1,2009,0
23441,31117,31117,NE,McPherson County,9,8,0,1,2007,0
1678,31117,31117,NE,McPherson County,9,8,0,1,2000,0
20332,31117,31117,NE,McPherson County,9,8,0,1,2006,0
17223,31117,31117,NE,McPherson County,9,8,0,1,2005,0
32768,31117,31117,NE,McPherson County,9,8,0,1,2010,0
35877,31117,31117,NE,McPherson County,9,8,0,1,2011,0
7896,31117,31117,NE,McPherson County,9,8,0,1,2002,0
11005,31117,31117,NE,McPherson County,9,8,0,1,2003,0
26550,31117,31117,NE,McPherson County,9,8,0,1,2008,0
14114,31117,31117,NE,McPherson County,9,8,0,1,2004,0
11007,31121,31121,NE,Merrick County,3,2,1,2,2003,0
23443,31121,31121,NE,Merrick County,3,2,1,2,2007,0
35879,31121,31121,NE,Merrick County,3,2,1,2,2011,0
26552,31121,31121,NE,Merrick County,3,2,1,2,2008,0
20334,31121,31121,NE,Merrick County,3,2,1,2,2006,0
7898,31121,31121,NE,Merrick County,3,2,1,2,2002,0
4789,31121,31121,NE,Merrick County,3,2,1,2,2001,0
17225,31121,31121,NE,Merrick County,3,2,1,2,2005,0
29661,31121,31121,NE,Merrick County,3,2,1,2,2009,0
32770,31121,31121,NE,Merrick County,3,2,1,2,2010,0
1680,31121,31121,NE,Merrick County,3,2,1,2,2000,0
14116,31121,31121,NE,Merrick County,3,2,1,2,2004,0
1681,31123,31123,NE,Morrill County,9,10,0,0,2000,10742
11008,31123,31123,NE,Morrill County,9,10,0,0,2003,8167
4790,31123,31123,NE,Morrill County,9,10,0,0,2001,10100
20335,31123,31123,NE,Morrill County,9,10,0,0,2006,5463
29662,31123,31123,NE,Morrill County,9,10,0,0,2009,2458
23444,31123,31123,NE,Morrill County,9,10,0,0,2007,3563
7899,31123,31123,NE,Morrill County,9,10,0,0,2002,9650
17226,31123,31123,NE,Morrill County,9,10,0,0,2005,7815
14117,31123,31123,NE,Morrill County,9,10,0,0,2004,8541
35880,31123,31123,NE,Morrill County,9,10,0,0,2011,4090
32771,31123,31123,NE,Morrill County,9,10,0,0,2010,385
26553,31123,31123,NE,Morrill County,9,10,0,0,2008,5233
11009,31125,31125,NE,Nance County,8,7,0,0,2003,0
35881,31125,31125,NE,Nance County,8,7,0,0,2011,0
14118,31125,31125,NE,Nance County,8,7,0,0,2004,0
26554,31125,31125,NE,Nance County,8,7,0,0,2008,0
4791,31125,31125,NE,Nance County,8,7,0,0,2001,0
1682,31125,31125,NE,Nance County,8,7,0,0,2000,0
29663,31125,31125,NE,Nance County,8,7,0,0,2009,0
17227,31125,31125,NE,Nance County,8,7,0,0,2005,0
32772,31125,31125,NE,Nance County,8,7,0,0,2010,0
23445,31125,31125,NE,Nance County,8,7,0,0,2007,0
7900,31125,31125,NE,Nance County,8,7,0,0,2002,0
20336,31125,31125,NE,Nance County,8,7,0,0,2006,0
14119,31127,31127,NE,Nemaha County,7,11,0,0,2004,0
23446,31127,31127,NE,Nemaha County,7,11,0,0,2007,0
11010,31127,31127,NE,Nemaha County,7,11,0,0,2003,0
20337,31127,31127,NE,Nemaha County,7,11,0,0,2006,0
17228,31127,31127,NE,Nemaha County,7,11,0,0,2005,0
29664,31127,31127,NE,Nemaha County,7,11,0,0,2009,0
32773,31127,31127,NE,Nemaha County,7,11,0,0,2010,0
4792,31127,31127,NE,Nemaha County,7,11,0,0,2001,0
26555,31127,31127,NE,Nemaha County,7,11,0,0,2008,0
35882,31127,31127,NE,Nemaha County,7,11,0,0,2011,0
7901,31127,31127,NE,Nemaha County,7,11,0,0,2002,0
1683,31127,31127,NE,Nemaha County,7,11,0,0,2000,0
32774,31129,31129,NE,Nuckolls County,9,12,0,0,2010,0
17229,31129,31129,NE,Nuckolls County,9,12,0,0,2005,0
14120,31129,31129,NE,Nuckolls County,9,12,0,0,2004,0
26556,31129,31129,NE,Nuckolls County,9,12,0,0,2008,0
1684,31129,31129,NE,Nuckolls County,9,12,0,0,2000,0
11011,31129,31129,NE,Nuckolls County,9,12,0,0,2003,0
20338,31129,31129,NE,Nuckolls County,9,12,0,0,2006,0
7902,31129,31129,NE,Nuckolls County,9,12,0,0,2002,0
29665,31129,31129,NE,Nuckolls County,9,12,0,0,2009,0
4793,31129,31129,NE,Nuckolls County,9,12,0,0,2001,0
35883,31129,31129,NE,Nuckolls County,9,12,0,0,2011,0
23447,31129,31129,NE,Nuckolls County,9,12,0,0,2007,0
4794,31131,31131,NE,Otoe County,6,6,0,0,2001,0
23448,31131,31131,NE,Otoe County,6,6,0,0,2007,0
14121,31131,31131,NE,Otoe County,6,6,0,0,2004,0
7903,31131,31131,NE,Otoe County,6,6,0,0,2002,0
32775,31131,31131,NE,Otoe County,6,6,0,0,2010,0
29666,31131,31131,NE,Otoe County,6,6,0,0,2009,0
26557,31131,31131,NE,Otoe County,6,6,0,0,2008,0
20339,31131,31131,NE,Otoe County,6,6,0,0,2006,0
1685,31131,31131,NE,Otoe County,6,6,0,0,2000,0
17230,31131,31131,NE,Otoe County,6,6,0,0,2005,0
11012,31131,31131,NE,Otoe County,6,6,0,0,2003,0
35884,31131,31131,NE,Otoe County,6,6,0,0,2011,0
14122,31133,31133,NE,Pawnee County,9,10,0,0,2004,0
32776,31133,31133,NE,Pawnee County,9,10,0,0,2010,0
4795,31133,31133,NE,Pawnee County,9,10,0,0,2001,0
7904,31133,31133,NE,Pawnee County,9,10,0,0,2002,0
20340,31133,31133,NE,Pawnee County,9,10,0,0,2006,0
26558,31133,31133,NE,Pawnee County,9,10,0,0,2008,0
29667,31133,31133,NE,Pawnee County,9,10,0,0,2009,0
35885,31133,31133,NE,Pawnee County,9,10,0,0,2011,0
11013,31133,31133,NE,Pawnee County,9,10,0,0,2003,0
17231,31133,31133,NE,Pawnee County,9,10,0,0,2005,0
1686,31133,31133,NE,Pawnee County,9,10,0,0,2000,0
23449,31133,31133,NE,Pawnee County,9,10,0,0,2007,0
4796,31135,31135,NE,Perkins County,9,10,0,0,2001,0
29668,31135,31135,NE,Perkins County,9,10,0,0,2009,21687
11014,31135,31135,NE,Perkins County,9,10,0,0,2003,0
7905,31135,31135,NE,Perkins County,9,10,0,0,2002,0
1687,31135,31135,NE,Perkins County,9,10,0,0,2000,0
20341,31135,31135,NE,Perkins County,9,10,0,0,2006,0
35886,31135,31135,NE,Perkins County,9,10,0,0,2011,0
23450,31135,31135,NE,Perkins County,9,10,0,0,2007,41704
32777,31135,31135,NE,Perkins County,9,10,0,0,2010,0
17232,31135,31135,NE,Perkins County,9,10,0,0,2005,0
26559,31135,31135,NE,Perkins County,9,10,0,0,2008,68369
14123,31135,31135,NE,Perkins County,9,10,0,0,2004,0
11015,31137,31137,NE,Phelps County,7,9,0,0,2003,0
14124,31137,31137,NE,Phelps County,7,9,0,0,2004,0
4797,31137,31137,NE,Phelps County,7,9,0,0,2001,0
29669,31137,31137,NE,Phelps County,7,9,0,0,2009,0
26560,31137,31137,NE,Phelps County,7,9,0,0,2008,0
32778,31137,31137,NE,Phelps County,7,9,0,0,2010,0
7906,31137,31137,NE,Phelps County,7,9,0,0,2002,0
1688,31137,31137,NE,Phelps County,7,9,0,0,2000,0
35887,31137,31137,NE,Phelps County,7,9,0,0,2011,0
20342,31137,31137,NE,Phelps County,7,9,0,0,2006,0
17233,31137,31137,NE,Phelps County,7,9,0,0,2005,0
23451,31137,31137,NE,Phelps County,7,9,0,0,2007,0
11016,31139,31139,NE,Pierce County,9,8,0,1,2003,0
23452,31139,31139,NE,Pierce County,9,8,0,1,2007,0
35888,31139,31139,NE,Pierce County,9,8,0,1,2011,0
7907,31139,31139,NE,Pierce County,9,8,0,1,2002,0
4798,31139,31139,NE,Pierce County,9,8,0,1,2001,0
14125,31139,31139,NE,Pierce County,9,8,0,1,2004,0
1689,31139,31139,NE,Pierce County,9,8,0,1,2000,0
26561,31139,31139,NE,Pierce County,9,8,0,1,2008,0
32779,31139,31139,NE,Pierce County,9,8,0,1,2010,0
29670,31139,31139,NE,Pierce County,9,8,0,1,2009,0
17234,31139,31139,NE,Pierce County,9,8,0,1,2005,0
20343,31139,31139,NE,Pierce County,9,8,0,1,2006,0
17235,31141,31141,NE,Platte County,5,8,0,1,2005,0
35889,31141,31141,NE,Platte County,5,8,0,1,2011,0
11017,31141,31141,NE,Platte County,5,8,0,1,2003,0
32780,31141,31141,NE,Platte County,5,8,0,1,2010,0
14126,31141,31141,NE,Platte County,5,8,0,1,2004,0
26562,31141,31141,NE,Platte County,5,8,0,1,2008,0
1690,31141,31141,NE,Platte County,5,8,0,1,2000,0
20344,31141,31141,NE,Platte County,5,8,0,1,2006,0
29671,31141,31141,NE,Platte County,5,8,0,1,2009,0
4799,31141,31141,NE,Platte County,5,8,0,1,2001,0
23453,31141,31141,NE,Platte County,5,8,0,1,2007,0
7908,31141,31141,NE,Platte County,5,8,0,1,2002,0
17236,31143,31143,NE,Polk County,9,10,0,0,2005,0
7909,31143,31143,NE,Polk County,9,10,0,0,2002,0
23454,31143,31143,NE,Polk County,9,10,0,0,2007,0
1691,31143,31143,NE,Polk County,9,10,0,0,2000,0
29672,31143,31143,NE,Polk County,9,10,0,0,2009,0
4800,31143,31143,NE,Polk County,9,10,0,0,2001,0
35890,31143,31143,NE,Polk County,9,10,0,0,2011,0
20345,31143,31143,NE,Polk County,9,10,0,0,2006,0
32781,31143,31143,NE,Polk County,9,10,0,0,2010,0
26563,31143,31143,NE,Polk County,9,10,0,0,2008,0
14127,31143,31143,NE,Polk County,9,10,0,0,2004,0
11018,31143,31143,NE,Polk County,9,10,0,0,2003,0
32782,31145,31145,NE,Red Willow County,7,11,0,0,2010,0
4801,31145,31145,NE,Red Willow County,7,11,0,0,2001,0
20346,31145,31145,NE,Red Willow County,7,11,0,0,2006,0
35891,31145,31145,NE,Red Willow County,7,11,0,0,2011,0
23455,31145,31145,NE,Red Willow County,7,11,0,0,2007,0
7910,31145,31145,NE,Red Willow County,7,11,0,0,2002,0
1692,31145,31145,NE,Red Willow County,7,11,0,0,2000,0
29673,31145,31145,NE,Red Willow County,7,11,0,0,2009,0
14128,31145,31145,NE,Red Willow County,7,11,0,0,2004,0
17237,31145,31145,NE,Red Willow County,7,11,0,0,2005,0
26564,31145,31145,NE,Red Willow County,7,11,0,0,2008,0
11019,31145,31145,NE,Red Willow County,7,11,0,0,2003,0
23456,31147,31147,NE,Richardson County,7,11,0,0,2007,0
1693,31147,31147,NE,Richardson County,7,11,0,0,2000,0
20347,31147,31147,NE,Richardson County,7,11,0,0,2006,0
4802,31147,31147,NE,Richardson County,7,11,0,0,2001,0
29674,31147,31147,NE,Richardson County,7,11,0,0,2009,0
32783,31147,31147,NE,Richardson County,7,11,0,0,2010,0
35892,31147,31147,NE,Richardson County,7,11,0,0,2011,0
11020,31147,31147,NE,Richardson County,7,11,0,0,2003,0
14129,31147,31147,NE,Richardson County,7,11,0,0,2004,0
26565,31147,31147,NE,Richardson County,7,11,0,0,2008,0
17238,31147,31147,NE,Richardson County,7,11,0,0,2005,0
7911,31147,31147,NE,Richardson County,7,11,0,0,2002,0
7912,31149,31149,NE,Rock County,9,12,0,0,2002,0
29675,31149,31149,NE,Rock County,9,12,0,0,2009,0
11021,31149,31149,NE,Rock County,9,12,0,0,2003,0
26566,31149,31149,NE,Rock County,9,12,0,0,2008,0
23457,31149,31149,NE,Rock County,9,12,0,0,2007,0
14130,31149,31149,NE,Rock County,9,12,0,0,2004,0
